LOKACIJA,"JA - Katastar"
﻿ADRESA,"Kralja Petra I,br. 6"
﻿GPS_POZICIJA,"21.26150000, 43.97550000"
﻿VRSTA_SENZORA,"Sirokopojasno merenje (100kHz – 7GHz)"
﻿VRSTA_MERENJA,"Mereno je elektricno polje"
﻿JEDINICA_MERE,V/m
﻿AKTIVNO,Da
RBR,DATUM_VREME,VREDNOST_POLJA,GRANICA_POLJA,GORNJA_NESIGURNOST,DONJA_NESIGURNOST,GORNJA_IZLOZENOST,DONJA_IZLOZENOST,GRANICA_IZLOZENOST,TEMPERATURA,VLAZNOST
3604,"2019-01-12 00:18:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
3605,"2019-01-12 00:24:00",3.49,11.000,4.2578,2.7222,0.10066198347107,0.010057553838024,1,10.000,58.000
3606,"2019-01-12 00:30:00",3.30,11.000,4.026,2.574,0.09,0.0089922711058264,1,10.000,58.000
3607,"2019-01-12 00:36:00",3.36,11.000,4.0992,2.6208,0.093302479338843,0.0093222354340071,1,10.000,58.000
3608,"2019-01-12 00:42:00",3.38,11.000,4.1236,2.6364,0.09441652892562,0.0094335447218919,1,10.000,58.000
3609,"2019-01-12 00:48:00",3.29,11.000,4.0138,2.5662,0.089455371900826,0.0089378550667195,1,10.000,58.000
3610,"2019-01-12 00:54:00",3.25,11.000,3.965,2.535,0.087293388429752,0.008721842383406,1,10.000,58.000
3611,"2019-01-12 01:00:00",3.23,11.000,3.9406,2.5194,0.086222314049587,0.0086148269256177,1,10.000,58.000
3612,"2019-01-12 01:06:00",3.22,11.000,3.9284,2.5116,0.085689256198347,0.0085615669176906,1,10.000,58.000
3613,"2019-01-12 01:12:00",3.21,11.000,3.9162,2.5038,0.085157851239669,0.0085084720570749,1,10.000,58.000
3614,"2019-01-12 01:18:00",3.07,11.000,3.7454,2.3946,0.07789173553719,0.0077824844761527,1,10.000,58.000
3615,"2019-01-12 01:24:00",3.13,11.000,3.8186,2.4414,0.080966115702479,0.00808965847536,1,10.000,58.000
3616,"2019-01-12 01:30:00",3.15,11.000,3.843,2.457,0.082004132231405,0.0081933709869203,1,10.000,58.000
3617,"2019-01-12 01:36:00",3.01,11.000,3.6722,2.3478,0.074876859504132,0.0074812557801559,1,10.000,58.000
3618,"2019-01-12 01:42:00",2.92,11.000,3.5624,2.2776,0.070466115702479,0.0070405601796803,1,10.000,58.000
3619,"2019-01-12 01:48:00",2.86,11.000,3.4892,2.2308,0.0676,0.0067541947417096,1,10.000,58.000
3620,"2019-01-12 01:54:00",2.86,11.000,3.4892,2.2308,0.0676,0.0067541947417096,1,10.000,58.000
3621,"2019-01-12 02:00:00",2.82,11.000,3.4404,2.1996,0.065722314049587,0.0065665873959572,1,10.000,58.000
3622,"2019-01-12 02:06:00",2.84,11.000,3.4648,2.2152,0.066657851239669,0.0066600607742106,1,10.000,58.000
3623,"2019-01-12 02:12:00",2.85,11.000,3.477,2.223,0.067128099173554,0.0067070451843044,1,10.000,58.000
3624,"2019-01-12 02:18:00",2.94,11.000,3.5868,2.2932,0.071434710743802,0.0071373365041617,1,10.000,58.000
3625,"2019-01-12 02:24:00",2.94,11.000,3.5868,2.2932,0.071434710743802,0.0071373365041617,1,10.000,58.000
3626,"2019-01-12 02:30:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
3627,"2019-01-12 02:36:00",2.74,11.000,3.3428,2.1372,0.062046280991736,0.0061992997753997,1,10.000,58.000
3628,"2019-01-12 02:42:00",2.72,11.000,3.3184,2.1216,0.061143801652893,0.0061091293433743,1,10.000,58.000
3629,"2019-01-12 02:48:00",2.71,11.000,3.3062,2.1138,0.060695041322314,0.0060642918483287,1,10.000,58.000
3630,"2019-01-12 02:54:00",2.77,11.000,3.3794,2.1606,0.063412396694215,0.0063357940282732,1,10.000,58.000
3631,"2019-01-12 03:00:00",2.79,11.000,3.4038,2.1762,0.064331404958678,0.0064276159334126,1,10.000,58.000
3632,"2019-01-12 03:06:00",2.76,11.000,3.3672,2.1528,0.062955371900826,0.0062901307966706,1,10.000,58.000
3633,"2019-01-12 03:12:00",2.76,11.000,3.3672,2.1528,0.062955371900826,0.0062901307966706,1,10.000,58.000
3634,"2019-01-12 03:18:00",2.69,11.000,3.2818,2.0982,0.059802479338843,0.0059751123001718,1,10.000,58.000
3635,"2019-01-12 03:24:00",2.67,11.000,3.2574,2.0826,0.05891652892562,0.0058865933412604,1,10.000,58.000
3636,"2019-01-12 03:30:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
3637,"2019-01-12 03:36:00",2.91,11.000,3.5502,2.2698,0.069984297520661,0.0069924197384067,1,10.000,58.000
3638,"2019-01-12 03:42:00",2.93,11.000,3.5746,2.2854,0.07094958677686,0.0070888657682653,1,10.000,58.000
3639,"2019-01-12 03:48:00",2.81,11.000,3.4282,2.1918,0.065257024793388,0.0065200984277976,1,10.000,58.000
3640,"2019-01-12 03:54:00",2.91,11.000,3.5502,2.2698,0.069984297520661,0.0069924197384067,1,10.000,58.000
3641,"2019-01-12 04:00:00",3.01,11.000,3.6722,2.3478,0.074876859504132,0.0074812557801559,1,10.000,58.000
3642,"2019-01-12 04:06:00",2.93,11.000,3.5746,2.2854,0.07094958677686,0.0070888657682653,1,10.000,58.000
3643,"2019-01-12 04:12:00",2.76,11.000,3.3672,2.1528,0.062955371900826,0.0062901307966706,1,10.000,58.000
3644,"2019-01-12 04:18:00",2.71,11.000,3.3062,2.1138,0.060695041322314,0.0060642918483287,1,10.000,58.000
3645,"2019-01-12 04:24:00",2.56,11.000,3.1232,1.9968,0.054161983471074,0.0054115471000132,1,10.000,58.000
3646,"2019-01-12 04:30:00",2.52,11.000,3.0744,1.9656,0.052482644628099,0.005243757431629,1,10.000,58.000
3647,"2019-01-12 04:36:00",2.52,11.000,3.0744,1.9656,0.052482644628099,0.005243757431629,1,10.000,58.000
3648,"2019-01-12 04:42:00",2.49,11.000,3.0378,1.9422,0.051240495867769,0.0051196492271106,1,10.000,58.000
3649,"2019-01-12 04:48:00",2.62,11.000,3.1964,2.0436,0.056730578512397,0.0056681860219316,1,10.000,58.000
3650,"2019-01-12 04:54:00",2.63,11.000,3.2086,2.0514,0.057164462809917,0.0057115371911745,1,10.000,58.000
3651,"2019-01-12 05:00:00",2.53,11.000,3.0866,1.9734,0.0529,0.005285457127758,1,10.000,58.000
3652,"2019-01-12 05:06:00",2.56,11.000,3.1232,1.9968,0.054161983471074,0.0054115471000132,1,10.000,58.000
3653,"2019-01-12 05:12:00",2.57,11.000,3.1354,2.0046,0.054585950413223,0.0054539073853878,1,10.000,58.000
3654,"2019-01-12 05:18:00",2.56,11.000,3.1232,1.9968,0.054161983471074,0.0054115471000132,1,10.000,58.000
3655,"2019-01-12 05:24:00",2.56,11.000,3.1232,1.9968,0.054161983471074,0.0054115471000132,1,10.000,58.000
3656,"2019-01-12 05:30:00",2.53,11.000,3.0866,1.9734,0.0529,0.005285457127758,1,10.000,58.000
3657,"2019-01-12 05:36:00",2.50,11.000,3.05,1.95,0.051652892561983,0.0051608534813053,1,10.000,58.000
3658,"2019-01-12 05:42:00",2.51,11.000,3.0622,1.9578,0.05206694214876,0.0052022228828115,1,10.000,58.000
3659,"2019-01-12 05:48:00",2.52,11.000,3.0744,1.9656,0.052482644628099,0.005243757431629,1,10.000,58.000
3660,"2019-01-12 05:54:00",2.52,11.000,3.0744,1.9656,0.052482644628099,0.005243757431629,1,10.000,58.000
3661,"2019-01-12 06:00:00",2.52,11.000,3.0744,1.9656,0.052482644628099,0.005243757431629,1,10.000,58.000
3662,"2019-01-12 06:06:00",2.54,11.000,3.0988,1.9812,0.053319008264463,0.0053273219711983,1,10.000,58.000
3663,"2019-01-12 06:12:00",2.69,11.000,3.2818,2.0982,0.059802479338843,0.0059751123001718,1,10.000,58.000
3664,"2019-01-12 06:18:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
3665,"2019-01-12 06:24:00",2.72,11.000,3.3184,2.1216,0.061143801652893,0.0061091293433743,1,10.000,58.000
3666,"2019-01-12 06:30:00",2.71,11.000,3.3062,2.1138,0.060695041322314,0.0060642918483287,1,10.000,58.000
3667,"2019-01-12 06:36:00",2.71,11.000,3.3062,2.1138,0.060695041322314,0.0060642918483287,1,10.000,58.000
3668,"2019-01-12 06:42:00",2.71,11.000,3.3062,2.1138,0.060695041322314,0.0060642918483287,1,10.000,58.000
3669,"2019-01-12 06:48:00",2.72,11.000,3.3184,2.1216,0.061143801652893,0.0061091293433743,1,10.000,58.000
3670,"2019-01-12 06:54:00",2.73,11.000,3.3306,2.1294,0.061594214876033,0.0061541319857313,1,10.000,58.000
3671,"2019-01-12 07:00:00",2.73,11.000,3.3306,2.1294,0.061594214876033,0.0061541319857313,1,10.000,58.000
3672,"2019-01-12 07:06:00",2.69,11.000,3.2818,2.0982,0.059802479338843,0.0059751123001718,1,10.000,58.000
3673,"2019-01-12 07:12:00",2.70,11.000,3.294,2.106,0.060247933884298,0.0060196195005945,1,10.000,58.000
3674,"2019-01-12 07:18:00",2.73,11.000,3.3306,2.1294,0.061594214876033,0.0061541319857313,1,10.000,58.000
3675,"2019-01-12 07:24:00",2.72,11.000,3.3184,2.1216,0.061143801652893,0.0061091293433743,1,10.000,58.000
3676,"2019-01-12 07:30:00",2.67,11.000,3.2574,2.0826,0.05891652892562,0.0058865933412604,1,10.000,58.000
3677,"2019-01-12 07:36:00",2.70,11.000,3.294,2.106,0.060247933884298,0.0060196195005945,1,10.000,58.000
3678,"2019-01-12 07:42:00",2.74,11.000,3.3428,2.1372,0.062046280991736,0.0061992997753997,1,10.000,58.000
3679,"2019-01-12 07:48:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
3680,"2019-01-12 07:54:00",2.73,11.000,3.3306,2.1294,0.061594214876033,0.0061541319857313,1,10.000,58.000
3681,"2019-01-12 08:00:00",2.71,11.000,3.3062,2.1138,0.060695041322314,0.0060642918483287,1,10.000,58.000
3682,"2019-01-12 08:06:00",2.69,11.000,3.2818,2.0982,0.059802479338843,0.0059751123001718,1,10.000,58.000
3683,"2019-01-12 08:12:00",2.75,11.000,3.355,2.145,0.0625,0.0062446327123794,1,10.000,58.000
3684,"2019-01-12 08:18:00",2.80,11.000,3.416,2.184,0.064793388429752,0.0064737746069494,1,10.000,58.000
3685,"2019-01-12 08:24:00",2.83,11.000,3.4526,2.2074,0.066189256198347,0.0066132415114282,1,10.000,58.000
3686,"2019-01-12 08:30:00",2.84,11.000,3.4648,2.2152,0.066657851239669,0.0066600607742106,1,10.000,58.000
3687,"2019-01-12 08:36:00",2.90,11.000,3.538,2.262,0.069504132231405,0.0069444444444444,1,10.000,58.000
3688,"2019-01-12 08:42:00",2.93,11.000,3.5746,2.2854,0.07094958677686,0.0070888657682653,1,10.000,58.000
3689,"2019-01-12 08:48:00",3.00,11.000,3.66,2.34,0.074380165289256,0.0074316290130797,1,10.000,58.000
3690,"2019-01-12 08:54:00",3.02,11.000,3.6844,2.3556,0.07537520661157,0.0075310476945435,1,10.000,58.000
3691,"2019-01-12 09:00:00",3.15,11.000,3.843,2.457,0.082004132231405,0.0081933709869203,1,10.000,58.000
3692,"2019-01-12 09:06:00",3.17,11.000,3.8674,2.4726,0.083048760330578,0.0082977440877263,1,10.000,58.000
3693,"2019-01-12 09:12:00",3.17,11.000,3.8674,2.4726,0.083048760330578,0.0082977440877263,1,10.000,58.000
3694,"2019-01-12 09:18:00",3.17,11.000,3.8674,2.4726,0.083048760330578,0.0082977440877263,1,10.000,58.000
3695,"2019-01-12 09:24:00",3.17,11.000,3.8674,2.4726,0.083048760330578,0.0082977440877263,1,10.000,58.000
3696,"2019-01-12 09:30:00",3.12,11.000,3.8064,2.4336,0.080449586776859,0.008038049940547,1,10.000,58.000
3697,"2019-01-12 09:36:00",3.12,11.000,3.8064,2.4336,0.080449586776859,0.008038049940547,1,10.000,58.000
3698,"2019-01-12 09:42:00",3.16,11.000,3.8552,2.4648,0.082525619834711,0.0082454749636676,1,10.000,58.000
3699,"2019-01-12 09:48:00",3.17,11.000,3.8674,2.4726,0.083048760330578,0.0082977440877263,1,10.000,58.000
3700,"2019-01-12 09:54:00",3.20,11.000,3.904,2.496,0.084628099173554,0.0084555423437706,1,10.000,58.000
3701,"2019-01-12 10:00:00",3.25,11.000,3.965,2.535,0.087293388429752,0.008721842383406,1,10.000,58.000
3702,"2019-01-12 10:06:00",3.35,11.000,4.087,2.613,0.092747933884298,0.0092668285110318,1,10.000,58.000
3703,"2019-01-12 10:12:00",3.48,11.000,4.2456,2.7144,0.10008595041322,0.01,1,10.000,58.000
3704,"2019-01-12 10:18:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3705,"2019-01-12 10:24:00",3.35,11.000,4.087,2.613,0.092747933884298,0.0092668285110318,1,10.000,58.000
3706,"2019-01-12 10:30:00",3.36,11.000,4.0992,2.6208,0.093302479338843,0.0093222354340071,1,10.000,58.000
3707,"2019-01-12 10:36:00",3.27,11.000,3.9894,2.5506,0.088371074380165,0.00882951843044,1,10.000,58.000
3708,"2019-01-12 10:42:00",3.33,11.000,4.0626,2.5974,0.091643801652893,0.0091565101070155,1,10.000,58.000
3709,"2019-01-12 10:48:00",3.37,11.000,4.1114,2.6286,0.09385867768595,0.0093778075042938,1,10.000,58.000
3710,"2019-01-12 10:54:00",3.34,11.000,4.0748,2.6052,0.092195041322314,0.0092115867353679,1,10.000,58.000
3711,"2019-01-12 11:00:00",3.32,11.000,4.0504,2.5896,0.091094214876033,0.0091015986259744,1,10.000,58.000
3712,"2019-01-12 11:06:00",3.41,11.000,4.1602,2.6598,0.0961,0.0096017472585546,1,10.000,58.000
3713,"2019-01-12 11:12:00",3.41,11.000,4.1602,2.6598,0.0961,0.0096017472585546,1,10.000,58.000
3714,"2019-01-12 11:18:00",3.39,11.000,4.1358,2.6442,0.094976033057851,0.0094894470868014,1,10.000,58.000
3715,"2019-01-12 11:24:00",3.49,11.000,4.2578,2.7222,0.10066198347107,0.010057553838024,1,10.000,58.000
3716,"2019-01-12 11:30:00",3.46,11.000,4.2212,2.6988,0.098938842975207,0.0098853877658872,1,10.000,58.000
3717,"2019-01-12 11:36:00",3.34,11.000,4.0748,2.6052,0.092195041322314,0.0092115867353679,1,10.000,58.000
3718,"2019-01-12 11:42:00",3.34,11.000,4.0748,2.6052,0.092195041322314,0.0092115867353679,1,10.000,58.000
3719,"2019-01-12 11:48:00",3.41,11.000,4.1602,2.6598,0.0961,0.0096017472585546,1,10.000,58.000
3720,"2019-01-12 11:54:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3721,"2019-01-12 12:00:00",3.41,11.000,4.1602,2.6598,0.0961,0.0096017472585546,1,10.000,58.000
3722,"2019-01-12 12:06:00",3.44,11.000,4.1968,2.6832,0.097798347107438,0.00977143612102,1,10.000,58.000
3723,"2019-01-12 12:12:00",3.55,11.000,4.331,2.769,0.10415289256198,0.010406344959704,1,10.000,58.000
3724,"2019-01-12 12:18:00",3.54,11.000,4.3188,2.7612,0.10356694214876,0.010347800237812,1,10.000,58.000
3725,"2019-01-12 12:24:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
3726,"2019-01-12 12:30:00",3.41,11.000,4.1602,2.6598,0.0961,0.0096017472585546,1,10.000,58.000
3727,"2019-01-12 12:36:00",3.38,11.000,4.1236,2.6364,0.09441652892562,0.0094335447218919,1,10.000,58.000
3728,"2019-01-12 12:42:00",3.37,11.000,4.1114,2.6286,0.09385867768595,0.0093778075042938,1,10.000,58.000
3729,"2019-01-12 12:48:00",3.36,11.000,4.0992,2.6208,0.093302479338843,0.0093222354340071,1,10.000,58.000
3730,"2019-01-12 12:54:00",3.34,11.000,4.0748,2.6052,0.092195041322314,0.0092115867353679,1,10.000,58.000
3731,"2019-01-12 13:00:00",3.45,11.000,4.209,2.691,0.098367768595041,0.0098283293697979,1,10.000,58.000
3732,"2019-01-12 13:06:00",3.46,11.000,4.2212,2.6988,0.098938842975207,0.0098853877658872,1,10.000,58.000
3733,"2019-01-12 13:12:00",3.35,11.000,4.087,2.613,0.092747933884298,0.0092668285110318,1,10.000,58.000
3734,"2019-01-12 13:18:00",3.35,11.000,4.087,2.613,0.092747933884298,0.0092668285110318,1,10.000,58.000
3735,"2019-01-12 13:24:00",3.32,11.000,4.0504,2.5896,0.091094214876033,0.0091015986259744,1,10.000,58.000
3736,"2019-01-12 13:30:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
3737,"2019-01-12 13:36:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3738,"2019-01-12 13:42:00",3.45,11.000,4.209,2.691,0.098367768595041,0.0098283293697979,1,10.000,58.000
3739,"2019-01-12 13:48:00",3.57,11.000,4.3554,2.7846,0.10532975206612,0.010523929845422,1,10.000,58.000
3740,"2019-01-12 13:54:00",3.60,11.000,4.392,2.808,0.10710743801653,0.010701545778835,1,10.000,58.000
3741,"2019-01-12 14:00:00",3.58,11.000,4.3676,2.7924,0.10592066115702,0.010582970009248,1,10.000,58.000
3742,"2019-01-12 14:06:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
3743,"2019-01-12 14:12:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
3744,"2019-01-12 14:18:00",3.48,11.000,4.2456,2.7144,0.10008595041322,0.01,1,10.000,58.000
3745,"2019-01-12 14:24:00",3.53,11.000,4.3066,2.7534,0.1029826446281,0.010289420663232,1,10.000,58.000
3746,"2019-01-12 14:30:00",3.44,11.000,4.1968,2.6832,0.097798347107438,0.00977143612102,1,10.000,58.000
3747,"2019-01-12 14:36:00",3.54,11.000,4.3188,2.7612,0.10356694214876,0.010347800237812,1,10.000,58.000
3748,"2019-01-12 14:42:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
3749,"2019-01-12 14:48:00",3.48,11.000,4.2456,2.7144,0.10008595041322,0.01,1,10.000,58.000
3750,"2019-01-12 14:54:00",3.42,11.000,4.1724,2.6676,0.096664462809917,0.0096581450653983,1,10.000,58.000
3751,"2019-01-12 15:00:00",3.39,11.000,4.1358,2.6442,0.094976033057851,0.0094894470868014,1,10.000,58.000
3752,"2019-01-12 15:06:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
3753,"2019-01-12 15:12:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
3754,"2019-01-12 15:18:00",3.43,11.000,4.1846,2.6754,0.097230578512397,0.0097147080195534,1,10.000,58.000
3755,"2019-01-12 15:24:00",3.63,11.000,4.4286,2.8314,0.1089,0.01088064803805,1,10.000,58.000
3756,"2019-01-12 15:30:00",3.60,11.000,4.392,2.808,0.10710743801653,0.010701545778835,1,10.000,58.000
3757,"2019-01-12 15:36:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3758,"2019-01-12 15:42:00",3.71,11.000,4.5262,2.8938,0.11375289256198,0.011365520544326,1,10.000,58.000
3759,"2019-01-12 15:48:00",3.71,11.000,4.5262,2.8938,0.11375289256198,0.011365520544326,1,10.000,58.000
3760,"2019-01-12 15:54:00",3.61,11.000,4.4042,2.8158,0.10770330578512,0.010761081384595,1,10.000,58.000
3761,"2019-01-12 16:00:00",3.67,11.000,4.4774,2.8626,0.1113132231405,0.011121763112697,1,10.000,58.000
3762,"2019-01-12 16:06:00",3.73,11.000,4.5506,2.9094,0.1149826446281,0.011488390144008,1,10.000,58.000
3763,"2019-01-12 16:12:00",3.53,11.000,4.3066,2.7534,0.1029826446281,0.010289420663232,1,10.000,58.000
3764,"2019-01-12 16:18:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
3765,"2019-01-12 16:24:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
3766,"2019-01-12 16:30:00",3.52,11.000,4.2944,2.7456,0.1024,0.010231206235962,1,10.000,58.000
3767,"2019-01-12 16:36:00",3.32,11.000,4.0504,2.5896,0.091094214876033,0.0091015986259744,1,10.000,58.000
3768,"2019-01-12 16:42:00",3.36,11.000,4.0992,2.6208,0.093302479338843,0.0093222354340071,1,10.000,58.000
3769,"2019-01-12 16:48:00",3.35,11.000,4.087,2.613,0.092747933884298,0.0092668285110318,1,10.000,58.000
3770,"2019-01-12 16:54:00",3.38,11.000,4.1236,2.6364,0.09441652892562,0.0094335447218919,1,10.000,58.000
3771,"2019-01-12 17:00:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
3772,"2019-01-12 17:06:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
3773,"2019-01-12 17:12:00",3.42,11.000,4.1724,2.6676,0.096664462809917,0.0096581450653983,1,10.000,58.000
3774,"2019-01-12 17:18:00",3.49,11.000,4.2578,2.7222,0.10066198347107,0.010057553838024,1,10.000,58.000
3775,"2019-01-12 17:24:00",3.49,11.000,4.2578,2.7222,0.10066198347107,0.010057553838024,1,10.000,58.000
3776,"2019-01-12 17:30:00",3.55,11.000,4.331,2.769,0.10415289256198,0.010406344959704,1,10.000,58.000
3777,"2019-01-12 17:36:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
3778,"2019-01-12 17:42:00",3.49,11.000,4.2578,2.7222,0.10066198347107,0.010057553838024,1,10.000,58.000
3779,"2019-01-12 17:48:00",3.48,11.000,4.2456,2.7144,0.10008595041322,0.01,1,10.000,58.000
3780,"2019-01-12 17:54:00",3.45,11.000,4.209,2.691,0.098367768595041,0.0098283293697979,1,10.000,58.000
3781,"2019-01-12 18:00:00",3.55,11.000,4.331,2.769,0.10415289256198,0.010406344959704,1,10.000,58.000
3782,"2019-01-12 18:06:00",3.67,11.000,4.4774,2.8626,0.1113132231405,0.011121763112697,1,10.000,58.000
3783,"2019-01-12 18:12:00",3.63,11.000,4.4286,2.8314,0.1089,0.01088064803805,1,10.000,58.000
3784,"2019-01-12 18:18:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
3785,"2019-01-12 18:24:00",3.63,11.000,4.4286,2.8314,0.1089,0.01088064803805,1,10.000,58.000
3786,"2019-01-12 18:30:00",3.63,11.000,4.4286,2.8314,0.1089,0.01088064803805,1,10.000,58.000
3787,"2019-01-12 18:36:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
3788,"2019-01-12 18:42:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3789,"2019-01-12 18:48:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3790,"2019-01-12 18:54:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
3791,"2019-01-12 19:00:00",3.63,11.000,4.4286,2.8314,0.1089,0.01088064803805,1,10.000,58.000
3792,"2019-01-12 19:06:00",3.63,11.000,4.4286,2.8314,0.1089,0.01088064803805,1,10.000,58.000
3793,"2019-01-12 19:12:00",3.65,11.000,4.453,2.847,0.11010330578512,0.01100087528075,1,10.000,58.000
3794,"2019-01-12 19:18:00",3.64,11.000,4.4408,2.8392,0.10950082644628,0.010940679085744,1,10.000,58.000
3795,"2019-01-12 19:24:00",3.62,11.000,4.4164,2.8236,0.10830082644628,0.010820782137667,1,10.000,58.000
3796,"2019-01-12 19:30:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
3797,"2019-01-12 19:36:00",3.49,11.000,4.2578,2.7222,0.10066198347107,0.010057553838024,1,10.000,58.000
3798,"2019-01-12 19:42:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3799,"2019-01-12 19:48:00",3.60,11.000,4.392,2.808,0.10710743801653,0.010701545778835,1,10.000,58.000
3800,"2019-01-12 19:54:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
3801,"2019-01-12 20:00:00",3.48,11.000,4.2456,2.7144,0.10008595041322,0.01,1,10.000,58.000
3802,"2019-01-12 20:06:00",3.59,11.000,4.3798,2.8002,0.1065132231405,0.010642175320386,1,10.000,58.000
3803,"2019-01-12 20:12:00",3.62,11.000,4.4164,2.8236,0.10830082644628,0.010820782137667,1,10.000,58.000
3804,"2019-01-12 20:18:00",3.66,11.000,4.4652,2.8548,0.11070743801653,0.011061236623068,1,10.000,58.000
3805,"2019-01-12 20:24:00",3.62,11.000,4.4164,2.8236,0.10830082644628,0.010820782137667,1,10.000,58.000
3806,"2019-01-12 20:30:00",3.54,11.000,4.3188,2.7612,0.10356694214876,0.010347800237812,1,10.000,58.000
3807,"2019-01-12 20:36:00",3.65,11.000,4.453,2.847,0.11010330578512,0.01100087528075,1,10.000,58.000
3808,"2019-01-12 20:42:00",3.67,11.000,4.4774,2.8626,0.1113132231405,0.011121763112697,1,10.000,58.000
3809,"2019-01-12 20:48:00",3.51,11.000,4.2822,2.7378,0.10181900826446,0.010173156956005,1,10.000,58.000
3810,"2019-01-12 20:54:00",3.47,11.000,4.2334,2.7066,0.099511570247934,0.0099426113092879,1,10.000,58.000
3811,"2019-01-12 21:00:00",3.46,11.000,4.2212,2.6988,0.098938842975207,0.0098853877658872,1,10.000,58.000
3812,"2019-01-12 21:06:00",3.50,11.000,4.27,2.73,0.10123966942149,0.010115272823358,1,10.000,58.000
3813,"2019-01-12 21:12:00",3.68,11.000,4.4896,2.8704,0.11192066115702,0.011182454749637,1,10.000,58.000
3814,"2019-01-12 21:18:00",3.68,11.000,4.4896,2.8704,0.11192066115702,0.011182454749637,1,10.000,58.000
3815,"2019-01-12 21:24:00",3.48,11.000,4.2456,2.7144,0.10008595041322,0.01,1,10.000,58.000
3816,"2019-01-12 21:30:00",3.64,11.000,4.4408,2.8392,0.10950082644628,0.010940679085744,1,10.000,58.000
3817,"2019-01-12 21:36:00",3.63,11.000,4.4286,2.8314,0.1089,0.01088064803805,1,10.000,58.000
3818,"2019-01-12 21:42:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
3819,"2019-01-12 21:48:00",3.73,11.000,4.5506,2.9094,0.1149826446281,0.011488390144008,1,10.000,58.000
3820,"2019-01-12 21:54:00",3.70,11.000,4.514,2.886,0.11314049586777,0.011304333465451,1,10.000,58.000
3821,"2019-01-12 22:00:00",3.61,11.000,4.4042,2.8158,0.10770330578512,0.010761081384595,1,10.000,58.000
3822,"2019-01-12 22:06:00",3.62,11.000,4.4164,2.8236,0.10830082644628,0.010820782137667,1,10.000,58.000
3823,"2019-01-12 22:12:00",3.69,11.000,4.5018,2.8782,0.11252975206612,0.011243311533888,1,10.000,58.000
3824,"2019-01-12 22:18:00",3.67,11.000,4.4774,2.8626,0.1113132231405,0.011121763112697,1,10.000,58.000
3825,"2019-01-12 22:24:00",3.70,11.000,4.514,2.886,0.11314049586777,0.011304333465451,1,10.000,58.000
3826,"2019-01-12 22:30:00",3.75,11.000,4.575,2.925,0.11621900826446,0.011611920332937,1,10.000,58.000
3827,"2019-01-12 22:36:00",3.76,11.000,4.5872,2.9328,0.11683966942149,0.011673933148368,1,10.000,58.000
3828,"2019-01-12 22:42:00",3.70,11.000,4.514,2.886,0.11314049586777,0.011304333465451,1,10.000,58.000
